date_of_record,station_name,month_num,season,avg_temp,min_temp,max_temp,temp_range,wind_speed,air_pressure,barometric_depression,elevation,elevation_vulnerability,latitude,longitude,rainfall,rainfall_rolling_3d,rainfall_rolling_7d,rainfall_lag1,rainfall_delta_1d,doy_sin,doy_cos,month_sin,month_cos,flood_risk_score,inundation_depth_cm,risk_category
2015-08-23,Bombay / Juhu,8,Monsoon,29.3,26.6,31.8,5.2,15.2,1005.9,7.35,4,11.0,19.1167,72.8333,0.0,5.4,28.2,5.1,-5.1,-0.7839,-0.6208,-0.866,-0.5,0.0387,1.9,SAFE
2015-08-24,Bombay / Juhu,8,Monsoon,28.7,25.8,32.5,6.7,15.2,1005.9,7.35,4,11.0,19.1167,72.8333,0.0,5.1,16.3,0.0,0.0,-0.7945,-0.6073,-0.866,-0.5,0.0825,7.2,SAFE
2015-08-25,Bombay / Juhu,8,Monsoon,27.4,25.3,30.2,4.9,15.2,1005.9,7.35,4,11.0,19.1167,72.8333,3.0,3.0,8.4,0.0,3.0,-0.8048,-0.5935,-0.866,-0.5,0.152,0.0,SAFE
2015-08-26,Bombay / Juhu,8,Monsoon,29.2,24.7,31.8,7.1,15.2,1005.9,7.35,4,11.0,19.1167,72.8333,8.9,11.9,17.3,3.0,5.9,-0.8149,-0.5796,-0.866,-0.5,0.0736,7.8,SAFE
2015-08-27,Bombay / Juhu,8,Monsoon,29.1,25.5,31.7,6.2,15.2,1005.9,7.35,4,11.0,19.1167,72.8333,0.0,11.9,17.3,8.9,-8.9,-0.8248,-0.5655,-0.866,-0.5,0.2545,0.0,LOW
2015-08-28,Bombay / Juhu,8,Monsoon,26.6,24.5,28.8,4.3,15.2,1005.9,7.35,4,11.0,19.1167,72.8333,7.9,16.8,24.9,0.0,7.9,-0.8344,-0.5512,-0.866,-0.5,0.021,2.5,SAFE
2015-08-29,Bombay / Juhu,8,Monsoon,27.7,24.4,31.5,7.1,15.2,1005.9,7.35,4,11.0,19.1167,72.8333,6.1,14.0,25.9,7.9,-1.8,-0.8437,-0.5368,-0.866,-0.5,0.0,6.0,SAFE
2015-08-30,Bombay / Juhu,8,Monsoon,26.7,24.2,29.6,5.4,15.2,1005.9,7.35,4,11.0,19.1167,72.8333,10.9,24.9,36.8,6.1,4.8,-0.8528,-0.5222,-0.866,-0.5,0.2814,2.3,LOW
2015-08-31,Bombay / Juhu,8,Monsoon,28.0,23.8,31.0,7.2,15.2,1005.9,7.35,4,11.0,19.1167,72.8333,9.9,26.9,46.7,10.9,-1.0,-0.8617,-0.5074,-0.866,-0.5,0.0,5.2,SAFE
2015-09-01,Bombay / Juhu,9,Monsoon,28.6,24.6,31.8,7.2,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,4.1,24.9,47.8,9.9,-5.8,-0.8703,-0.4925,-1.0,-0.0,0.1097,11.2,SAFE
2015-09-02,Bombay / Juhu,9,Monsoon,27.9,23.3,31.3,8.0,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,4.1,18.1,43.0,4.1,0.0,-0.8786,-0.4775,-1.0,-0.0,0.4483,9.1,LOW
2015-09-03,Bombay / Juhu,9,Monsoon,28.4,23.8,32.0,8.2,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,0.5,8.7,43.5,4.1,-3.6,-0.8867,-0.4623,-1.0,-0.0,0.0876,1.3,SAFE
2015-09-04,Bombay / Juhu,9,Monsoon,29.1,23.8,32.0,8.2,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,0.0,4.6,35.6,0.5,-0.5,-0.8945,-0.447,-1.0,-0.0,0.0,0.0,SAFE
2015-09-05,Bombay / Juhu,9,Monsoon,29.1,23.0,32.2,9.2,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,0.0,0.5,29.5,0.0,0.0,-0.9021,-0.4315,-1.0,-0.0,0.0,0.0,SAFE
2015-09-06,Bombay / Juhu,9,Monsoon,29.2,23.8,32.4,8.6,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,0.0,0.0,18.6,0.0,0.0,-0.9094,-0.4159,-1.0,-0.0,0.0,0.0,SAFE
2015-09-07,Bombay / Juhu,9,Monsoon,28.8,24.4,32.2,7.8,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,0.0,0.0,8.7,0.0,0.0,-0.9164,-0.4002,-1.0,-0.0,0.0,0.0,SAFE
2015-09-08,Bombay / Juhu,9,Monsoon,28.9,23.8,32.0,8.2,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,0.0,0.0,4.6,0.0,0.0,-0.9232,-0.3844,-1.0,-0.0,0.0,0.0,SAFE
2015-09-09,Bombay / Juhu,9,Monsoon,28.6,24.4,31.5,7.1,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,0.0,0.0,0.5,0.0,0.0,-0.9296,-0.3685,-1.0,-0.0,0.0,0.0,SAFE
2015-09-10,Bombay / Juhu,9,Monsoon,27.5,24.8,31.1,6.3,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,3.0,3.0,3.0,0.0,3.0,-0.9358,-0.3524,-1.0,-0.0,0.27,0.0,LOW
2015-09-11,Bombay / Juhu,9,Monsoon,29.1,24.0,32.0,8.0,10.9,1008.6,4.65,4,11.0,19.1167,72.8333,32.0,35.0,35.0,3.0,29.0,-0.9418,-0.3363,-1.0,-0.0,0.3116,24.9,LOW
2015-09-12,Bombay / Juhu,9,Monsoon,28.3,25.0,32.5,7.5,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,0.0,35.0,35.0,32.0,-32.0,-0.9474,-0.32,-1.0,-0.0,0.2021,0.0,SAFE
2015-09-13,Bombay / Juhu,9,Monsoon,27.9,23.7,31.5,7.8,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,17.0,49.0,52.0,0.0,17.0,-0.9528,-0.3037,-1.0,-0.0,0.1659,19.0,LOW
2015-09-14,Bombay / Juhu,9,Monsoon,28.3,23.8,31.5,7.7,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,21.1,38.1,73.1,17.0,4.1,-0.9579,-0.2873,-1.0,-0.0,0.3711,11.3,LOW
2015-09-15,Bombay / Juhu,9,Monsoon,28.7,24.2,30.8,6.6,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,33.0,71.1,106.1,21.1,11.9,-0.9627,-0.2707,-1.0,-0.0,0.318,35.5,LOW
2015-09-16,Bombay / Juhu,9,Monsoon,29.4,24.5,31.0,6.5,10.9,1005.8,7.45,4,11.0,19.1167,72.8333,4.1,58.2,110.2,33.0,-28.9,-0.9672,-0.2541,-1.0,-0.0,0.2103,3.4,LOW
2015-09-17,Bombay / Juhu,9,Monsoon,29.6,26.0,32.0,6.0,12.4,1004.7,8.55,4,11.0,19.1167,72.8333,2.0,39.1,109.2,4.1,-2.1,-0.9714,-0.2375,-1.0,-0.0,0.044,3.7,SAFE
2015-09-18,Bombay / Juhu,9,Monsoon,28.9,28.0,30.0,2.0,17.1,1003.2,10.05,4,11.0,19.1167,72.8333,0.5,6.6,77.7,2.0,-1.5,-0.9753,-0.2207,-1.0,-0.0,0.0,0.0,SAFE
2015-09-19,Bombay / Juhu,9,Monsoon,28.4,25.0,31.1,6.1,16.3,1003.7,9.55,4,11.0,19.1167,72.8333,5.1,7.6,82.8,0.5,4.6,-0.979,-0.2039,-1.0,-0.0,0.1825,1.3,LOW
2015-09-20,Bombay / Juhu,9,Monsoon,27.6,24.0,30.0,6.0,14.4,1004.2,9.05,4,11.0,19.1167,72.8333,32.0,37.6,97.8,5.1,26.9,-0.9824,-0.187,-1.0,-0.0,0.2432,22.6,LOW
2015-09-21,Bombay / Juhu,9,Monsoon,28.6,24.7,32.3,7.6,13.8,1005.1,8.15,4,11.0,19.1167,72.8333,27.9,65.0,104.6,32.0,-4.1,-0.9854,-0.1701,-1.0,-0.0,0.2207,26.8,LOW
2015-09-22,Bombay / Juhu,9,Monsoon,28.6,24.6,32.0,7.4,8.8,1007.6,5.65,4,11.0,19.1167,72.8333,15.0,74.9,86.6,27.9,-12.9,-0.9882,-0.1531,-1.0,-0.0,0.1931,15.9,LOW
2015-09-23,Bombay / Juhu,9,Monsoon,29.1,25.2,32.2,7.0,8.2,1010.1,3.15,4,11.0,19.1167,72.8333,3.0,45.9,85.5,15.0,-12.0,-0.9907,-0.1361,-1.0,-0.0,0.2306,12.0,LOW
2015-09-24,Bombay / Juhu,9,Monsoon,28.7,24.0,32.0,8.0,10.9,1009.4,3.85,4,11.0,19.1167,72.8333,0.0,18.0,83.5,3.0,-3.0,-0.9929,-0.1191,-1.0,-0.0,0.0343,0.0,SAFE
2015-09-25,Bombay / Juhu,9,Monsoon,28.2,23.7,31.8,8.1,8.1,1008.9,4.35,4,11.0,19.1167,72.8333,0.0,3.0,83.0,0.0,0.0,-0.9948,-0.102,-1.0,-0.0,0.0,0.0,SAFE
2015-09-26,Bombay / Juhu,9,Monsoon,27.9,23.8,31.7,7.9,7.8,1009.2,4.05,4,11.0,19.1167,72.8333,0.0,0.0,77.9,0.0,0.0,-0.9964,-0.0848,-1.0,-0.0,0.0,0.0,SAFE
2015-09-27,Bombay / Juhu,9,Monsoon,28.4,21.3,32.0,10.7,10.9,1009.3,3.95,4,11.0,19.1167,72.8333,0.0,0.0,45.9,0.0,0.0,-0.9977,-0.0677,-1.0,-0.0,0.0,0.0,SAFE
2015-09-28,Bombay / Juhu,9,Monsoon,29.8,23.2,34.8,11.6,7.3,1007.9,5.35,4,11.0,19.1167,72.8333,0.0,0.0,18.0,0.0,0.0,-0.9987,-0.0505,-1.0,-0.0,0.0,0.0,SAFE
2015-09-29,Bombay / Juhu,9,Monsoon,31.9,24.3,36.2,11.9,7.9,1007.2,6.05,4,11.0,19.1167,72.8333,0.0,0.0,3.0,0.0,0.0,-0.9994,-0.0333,-1.0,-0.0,0.0,0.0,SAFE
2015-09-30,Bombay / Juhu,9,Monsoon,32.8,24.4,37.4,13.0,9.3,1008.3,4.95,4,11.0,19.1167,72.8333,0.0,0.0,0.0,0.0,0.0,-0.9999,-0.0161,-1.0,-0.0,0.0,0.0,SAFE
2016-07-01,Bombay / Juhu,7,Monsoon,27.8,23.6,30.0,6.4,10.5,1004.0,9.25,4,11.0,19.1167,72.8333,71.1,71.1,71.1,0.0,71.1,-0.0065,-1.0,-0.5,-0.866,0.6464,67.4,MODERATE
2016-07-02,Bombay / Juhu,7,Monsoon,27.2,24.6,28.0,3.4,16.7,1001.7,11.55,4,11.0,19.1167,72.8333,77.0,148.1,148.1,71.1,5.9,-0.0237,-0.9997,-0.5,-0.866,0.782,50.3,MODERATE
2016-07-03,Bombay / Juhu,7,Monsoon,27.9,24.8,30.0,5.2,16.4,1002.2,11.05,4,11.0,19.1167,72.8333,93.0,241.1,241.1,77.0,16.0,-0.0408,-0.9992,-0.5,-0.866,0.9755,111.8,HIGH
2016-07-04,Bombay / Juhu,7,Monsoon,27.6,24.5,30.4,5.9,13.3,1003.6,9.65,4,11.0,19.1167,72.8333,25.9,195.9,267.0,93.0,-67.1,-0.058,-0.9983,-0.5,-0.866,0.6878,42.6,MODERATE
2016-07-05,Bombay / Juhu,7,Monsoon,27.4,24.1,31.0,6.9,12.4,1003.7,9.55,4,11.0,19.1167,72.8333,46.0,164.9,313.0,25.9,20.1,-0.0752,-0.9972,-0.5,-0.866,0.542,36.4,MODERATE
2016-07-06,Bombay / Juhu,7,Monsoon,28.7,24.2,30.0,5.8,12.8,1004.1,9.15,4,11.0,19.1167,72.8333,9.9,81.8,322.9,46.0,-36.1,-0.0923,-0.9957,-0.5,-0.866,0.3137,16.7,LOW
2016-07-07,Bombay / Juhu,7,Monsoon,28.9,25.9,29.2,3.3,13.9,1005.0,8.25,4,11.0,19.1167,72.8333,8.9,64.8,331.8,9.9,-1.0,-0.1094,-0.994,-0.5,-0.866,0.1537,17.5,LOW
2016-07-08,Bombay / Juhu,7,Monsoon,28.4,28.0,29.4,1.4,14.4,1004.0,9.25,4,11.0,19.1167,72.8333,1.0,19.8,261.7,8.9,-7.9,-0.1265,-0.992,-0.5,-0.866,0.3655,4.1,LOW
2016-07-09,Bombay / Juhu,7,Monsoon,28.8,25.4,30.0,4.6,16.9,1002.6,10.65,4,11.0,19.1167,72.8333,10.9,20.8,195.6,1.0,9.9,-0.1436,-0.9896,-0.5,-0.866,0.3673,12.0,LOW
2016-07-10,Bombay / Juhu,7,Monsoon,28.7,27.0,29.0,2.0,20.8,1002.2,11.05,4,11.0,19.1167,72.8333,99.1,111.0,201.7,10.9,88.2,-0.1606,-0.987,-0.5,-0.866,0.7366,55.9,HIGH
2016-07-11,Bombay / Juhu,7,Monsoon,28.3,26.1,29.0,2.9,20.8,1004.0,9.25,4,11.0,19.1167,72.8333,7.1,117.1,182.9,99.1,-92.0,-0.1775,-0.9841,-0.5,-0.866,0.3251,23.9,LOW
2016-07-12,Bombay / Juhu,7,Monsoon,28.4,27.0,30.0,3.0,16.6,1002.9,10.35,4,11.0,19.1167,72.8333,7.1,113.3,144.0,7.1,0.0,-0.1944,-0.9809,-0.5,-0.866,0.4215,35.9,LOW
2016-07-13,Bombay / Juhu,7,Monsoon,28.2,24.0,30.4,6.4,16.6,1004.0,9.25,4,11.0,19.1167,72.8333,16.0,30.2,150.1,7.1,8.9,-0.2113,-0.9774,-0.5,-0.866,0.1832,8.6,LOW
2016-07-14,Bombay / Juhu,7,Monsoon,27.0,25.0,30.4,5.4,12.2,1004.0,9.25,4,11.0,19.1167,72.8333,13.0,36.1,154.2,16.0,-3.0,-0.2281,-0.9736,-0.5,-0.866,0.1235,0.0,LOW
2016-07-15,Bombay / Juhu,7,Monsoon,28.2,24.3,31.4,7.1,12.8,1004.9,8.35,4,11.0,19.1167,72.8333,10.9,39.9,164.1,13.0,-2.1,-0.2448,-0.9696,-0.5,-0.866,0.2795,12.9,LOW
2016-07-16,Bombay / Juhu,7,Monsoon,28.1,26.0,30.8,4.8,14.6,1005.4,7.85,4,11.0,19.1167,72.8333,2.0,25.9,155.2,10.9,-8.9,-0.2614,-0.9652,-0.5,-0.866,0.1304,4.7,SAFE
2016-07-17,Bombay / Juhu,7,Monsoon,27.6,23.9,31.6,7.7,11.8,1007.5,5.75,4,11.0,19.1167,72.8333,13.0,25.9,69.1,2.0,11.0,-0.278,-0.9606,-0.5,-0.866,0.1964,8.2,LOW
2016-07-18,Bombay / Juhu,7,Monsoon,27.3,24.4,29.0,4.6,13.5,1008.2,5.05,4,11.0,19.1167,72.8333,15.0,30.0,77.0,13.0,2.0,-0.2945,-0.9557,-0.5,-0.866,0.1057,8.9,LOW
2016-07-19,Bombay / Juhu,7,Monsoon,26.4,23.4,27.0,3.6,13.2,1008.1,5.15,4,11.0,19.1167,72.8333,57.9,85.9,127.8,15.0,42.9,-0.3109,-0.9505,-0.5,-0.866,0.3113,33.5,LOW
2016-07-20,Bombay / Juhu,7,Monsoon,27.5,24.0,30.0,6.0,12.5,1004.0,9.25,4,11.0,19.1167,72.8333,64.0,136.9,175.8,57.9,6.1,-0.3272,-0.945,-0.5,-0.866,0.6235,31.0,MODERATE
2016-07-21,Bombay / Juhu,7,Monsoon,26.1,23.7,27.8,4.1,7.2,1006.1,7.15,4,11.0,19.1167,72.8333,10.9,132.8,173.7,64.0,-53.1,-0.3434,-0.9392,-0.5,-0.866,0.4221,29.5,LOW
2016-07-22,Bombay / Juhu,7,Monsoon,27.6,23.6,29.2,5.6,12.8,1004.6,8.65,4,11.0,19.1167,72.8333,15.0,89.9,177.8,10.9,4.1,-0.3595,-0.9332,-0.5,-0.866,0.2595,20.5,LOW
2016-07-23,Bombay / Juhu,7,Monsoon,27.5,23.6,31.7,8.1,11.7,1003.9,9.35,4,11.0,19.1167,72.8333,9.9,35.8,185.7,15.0,-5.1,-0.3755,-0.9268,-0.5,-0.866,0.3274,13.6,LOW
2016-07-24,Bombay / Juhu,7,Monsoon,27.7,24.2,30.0,5.8,9.2,1004.2,9.05,4,11.0,19.1167,72.8333,6.1,31.0,178.8,9.9,-3.8,-0.3914,-0.9202,-0.5,-0.866,0.0764,9.6,SAFE
2016-07-25,Bombay / Juhu,7,Monsoon,27.7,24.7,29.4,4.7,8.5,1004.8,8.45,4,11.0,19.1167,72.8333,7.9,23.9,171.7,6.1,1.8,-0.4071,-0.9134,-0.5,-0.866,0.0379,7.3,SAFE
2016-07-26,Bombay / Juhu,7,Monsoon,26.4,25.0,28.0,3.0,8.7,1005.6,7.65,4,11.0,19.1167,72.8333,0.0,14.0,113.8,7.9,-7.9,-0.4228,-0.9062,-0.5,-0.866,0.0873,0.0,SAFE
2016-07-27,Bombay / Juhu,7,Monsoon,25.9,23.4,29.0,5.6,8.7,1006.4,6.85,4,11.0,19.1167,72.8333,68.1,76.0,117.9,0.0,68.1,-0.4383,-0.8988,-0.5,-0.866,0.5192,37.8,MODERATE
2016-07-28,Bombay / Juhu,7,Monsoon,25.8,22.9,29.4,6.5,8.4,1006.7,6.55,4,11.0,19.1167,72.8333,17.0,85.1,124.0,68.1,-51.1,-0.4537,-0.8912,-0.5,-0.866,0.3668,27.1,LOW
2016-07-29,Bombay / Juhu,7,Monsoon,25.8,22.4,28.0,5.6,7.7,1006.1,7.15,4,11.0,19.1167,72.8333,110.0,195.1,219.0,17.0,93.0,-0.469,-0.8832,-0.5,-0.866,0.8346,109.8,HIGH
2016-07-30,Bombay / Juhu,7,Monsoon,27.1,23.0,29.0,6.0,11.3,1005.3,7.95,4,11.0,19.1167,72.8333,115.1,242.1,324.2,110.0,5.1,-0.4841,-0.875,-0.5,-0.866,1.0,75.9,HIGH
2016-07-31,Bombay / Juhu,7,Monsoon,26.5,25.0,28.0,3.0,12.9,1006.2,7.05,4,11.0,19.1167,72.8333,15.0,240.1,333.1,115.1,-100.1,-0.4991,-0.8666,-0.5,-0.866,0.715,57.7,LOW
2016-08-01,Bombay / Juhu,8,Monsoon,27.0,23.2,28.0,4.8,21.5,1004.9,8.35,4,11.0,19.1167,72.8333,111.0,241.1,436.2,15.0,96.0,-0.5139,-0.8578,-0.866,-0.5,0.9859,72.1,HIGH
2016-08-02,Bombay / Juhu,8,Monsoon,27.8,24.6,28.0,3.4,20.7,1002.0,11.25,4,11.0,19.1167,72.8333,25.9,151.9,462.1,111.0,-85.1,-0.5286,-0.8489,-0.866,-0.5,0.5619,31.1,LOW
2016-08-03,Bombay / Juhu,8,Monsoon,27.9,26.0,29.0,3.0,18.9,1001.8,11.45,4,11.0,19.1167,72.8333,13.0,149.9,407.0,25.9,-12.9,-0.5431,-0.8397,-0.866,-0.5,0.2523,41.2,LOW
2016-08-04,Bombay / Juhu,8,Monsoon,28.3,24.5,30.6,6.1,18.0,1002.8,10.45,4,11.0,19.1167,72.8333,15.0,53.9,405.0,13.0,2.0,-0.5575,-0.8302,-0.866,-0.5,0.3421,15.8,LOW
2016-08-05,Bombay / Juhu,8,Monsoon,26.9,24.0,28.0,4.0,17.3,1002.6,10.65,4,11.0,19.1167,72.8333,17.0,45.0,312.0,15.0,2.0,-0.5717,-0.8205,-0.866,-0.5,0.3358,6.5,LOW
2016-08-06,Bombay / Juhu,8,Monsoon,27.7,24.5,29.0,4.5,18.8,1003.7,9.55,4,11.0,19.1167,72.8333,142.0,174.0,338.9,17.0,125.0,-0.5857,-0.8105,-0.866,-0.5,1.0,123.0,HIGH
2016-08-07,Bombay / Juhu,8,Monsoon,28.4,25.2,30.0,4.8,17.2,1004.8,8.45,4,11.0,19.1167,72.8333,13.0,172.0,336.9,142.0,-129.0,-0.5996,-0.8003,-0.866,-0.5,0.3947,42.6,LOW
2016-08-08,Bombay / Juhu,8,Monsoon,28.3,25.5,30.6,5.1,18.7,1005.8,7.45,4,11.0,19.1167,72.8333,3.0,158.0,228.9,13.0,-10.0,-0.6132,-0.7899,-0.866,-0.5,0.0151,14.4,SAFE
2016-08-09,Bombay / Juhu,8,Monsoon,28.2,26.0,30.6,4.6,18.4,1005.7,7.55,4,11.0,19.1167,72.8333,2.0,18.0,205.0,3.0,-1.0,-0.6267,-0.7792,-0.866,-0.5,0.043,3.3,SAFE
2016-08-10,Bombay / Juhu,8,Monsoon,28.2,24.9,30.0,5.1,19.5,1006.2,7.05,4,11.0,19.1167,72.8333,10.9,15.9,202.9,2.0,8.9,-0.64,-0.7683,-0.866,-0.5,0.086,5.2,SAFE
2016-08-11,Bombay / Juhu,8,Monsoon,27.8,24.9,30.4,5.5,16.4,1007.7,5.55,4,11.0,19.1167,72.8333,4.1,17.0,192.0,10.9,-6.8,-0.6532,-0.7572,-0.866,-0.5,0.0166,0.0,SAFE
2016-08-12,Bombay / Juhu,8,Monsoon,28.1,25.1,30.4,5.3,16.0,1005.9,7.35,4,11.0,19.1167,72.8333,3.0,18.0,178.0,4.1,-1.1,-0.6661,-0.7459,-0.866,-0.5,0.1282,2.6,SAFE
2016-08-13,Bombay / Juhu,8,Monsoon,28.5,25.9,30.6,4.7,16.1,1007.1,6.15,4,11.0,19.1167,72.8333,1.0,8.1,37.0,3.0,-2.0,-0.6788,-0.7343,-0.866,-0.5,0.0465,4.0,SAFE
2016-08-14,Bombay / Juhu,8,Monsoon,28.2,25.8,29.8,4.0,19.7,1006.8,6.45,4,11.0,19.1167,72.8333,0.0,4.0,24.0,1.0,-1.0,-0.6914,-0.7225,-0.866,-0.5,0.0,0.0,SAFE
2016-08-15,Bombay / Juhu,8,Monsoon,28.5,26.0,30.6,4.6,18.7,1006.7,6.55,4,11.0,19.1167,72.8333,3.0,4.0,24.0,0.0,3.0,-0.7037,-0.7105,-0.866,-0.5,0.0,4.0,SAFE
2016-08-16,Bombay / Juhu,8,Monsoon,28.6,26.2,30.6,4.4,17.1,1005.9,7.35,4,11.0,19.1167,72.8333,2.0,5.0,24.0,3.0,-1.0,-0.7158,-0.6983,-0.866,-0.5,0.0157,11.3,SAFE
2016-08-17,Bombay / Juhu,8,Monsoon,28.3,26.0,31.2,5.2,15.7,1004.9,8.35,4,11.0,19.1167,72.8333,0.0,5.0,13.1,2.0,-2.0,-0.7277,-0.6859,-0.866,-0.5,0.0,0.0,SAFE
2016-08-18,Bombay / Juhu,8,Monsoon,28.5,24.4,31.0,6.6,14.7,1004.8,8.45,4,11.0,19.1167,72.8333,8.9,10.9,17.9,0.0,8.9,-0.7394,-0.6733,-0.866,-0.5,0.0648,7.8,SAFE
2016-08-19,Bombay / Juhu,8,Monsoon,28.3,25.7,31.0,5.3,15.0,1005.9,7.35,4,11.0,19.1167,72.8333,0.0,8.9,14.9,8.9,-8.9,-0.7509,-0.6605,-0.866,-0.5,0.0326,0.0,SAFE
2016-08-20,Bombay / Juhu,8,Monsoon,28.6,25.4,30.2,4.8,14.0,1005.1,8.15,4,11.0,19.1167,72.8333,1.0,9.9,14.9,0.0,1.0,-0.7621,-0.6474,-0.866,-0.5,0.0452,0.0,SAFE
2016-08-21,Bombay / Juhu,8,Monsoon,28.6,25.8,30.6,4.8,14.1,1005.3,7.95,4,11.0,19.1167,72.8333,5.1,6.1,20.0,1.0,4.1,-0.7731,-0.6342,-0.866,-0.5,0.1436,0.0,SAFE
2016-08-22,Bombay / Juhu,8,Monsoon,27.8,27.0,30.2,3.2,14.1,1006.1,7.15,4,11.0,19.1167,72.8333,2.0,8.1,19.0,5.1,-3.1,-0.7839,-0.6208,-0.866,-0.5,0.1434,0.0,SAFE
2016-08-23,Bombay / Juhu,8,Monsoon,27.2,23.8,29.0,5.2,12.8,1005.9,7.35,4,11.0,19.1167,72.8333,8.9,16.0,25.9,2.0,6.9,-0.7945,-0.6073,-0.866,-0.5,0.0,6.0,SAFE
2016-08-24,Bombay / Juhu,8,Monsoon,28.1,24.7,30.6,5.9,14.1,1005.9,7.35,4,11.0,19.1167,72.8333,10.9,21.8,36.8,8.9,2.0,-0.8048,-0.5935,-0.866,-0.5,0.2678,17.2,LOW
2016-08-25,Bombay / Juhu,8,Monsoon,28.3,24.8,31.8,7.0,14.8,1005.9,7.35,4,11.0,19.1167,72.8333,5.1,24.9,33.0,10.9,-5.8,-0.8149,-0.5796,-0.866,-0.5,0.287,4.3,LOW
2016-08-26,Bombay / Juhu,8,Monsoon,26.3,24.4,28.0,3.6,7.8,1006.6,6.65,4,11.0,19.1167,72.8333,1.0,17.0,34.0,5.1,-4.1,-0.8248,-0.5655,-0.866,-0.5,0.0,0.6,SAFE
2016-08-27,Bombay / Juhu,8,Monsoon,25.7,24.0,27.0,3.0,7.8,1006.5,6.75,4,11.0,19.1167,72.8333,56.9,63.0,89.9,1.0,55.9,-0.8344,-0.5512,-0.866,-0.5,0.3502,35.1,LOW
2016-08-28,Bombay / Juhu,8,Monsoon,26.8,23.7,28.0,4.3,11.4,1006.4,6.85,4,11.0,19.1167,72.8333,52.1,110.0,136.9,56.9,-4.8,-0.8437,-0.5368,-0.866,-0.5,0.4516,39.8,MODERATE
2016-08-29,Bombay / Juhu,8,Monsoon,27.9,25.0,30.8,5.8,11.9,1006.2,7.05,4,11.0,19.1167,72.8333,40.9,149.9,175.8,52.1,-11.2,-0.8528,-0.5222,-0.866,-0.5,0.4233,47.3,LOW
2016-08-30,Bombay / Juhu,8,Monsoon,27.9,25.5,29.8,4.3,11.9,1005.4,7.85,4,11.0,19.1167,72.8333,2.0,95.0,168.9,40.9,-38.9,-0.8617,-0.5074,-0.866,-0.5,0.2493,23.5,LOW
2016-08-31,Bombay / Juhu,8,Monsoon,28.2,25.0,30.8,5.8,11.9,1005.8,7.45,4,11.0,19.1167,72.8333,2.0,44.9,160.0,2.0,0.0,-0.8703,-0.4925,-0.866,-0.5,0.0,0.0,SAFE
2016-09-01,Bombay / Juhu,9,Monsoon,28.2,25.4,30.8,5.4,10.9,1007.1,6.15,4,11.0,19.1167,72.8333,0.5,4.5,155.4,2.0,-1.5,-0.8786,-0.4775,-1.0,-0.0,0.0,0.0,SAFE
2016-09-02,Bombay / Juhu,9,Monsoon,27.2,25.2,30.0,4.8,12.2,1007.1,6.15,4,11.0,19.1167,72.8333,4.1,6.6,158.5,0.5,3.6,-0.8867,-0.4623,-1.0,-0.0,0.2653,0.0,LOW
2016-09-03,Bombay / Juhu,9,Monsoon,27.4,23.6,30.2,6.6,10.5,1007.6,5.65,4,11.0,19.1167,72.8333,22.1,26.7,123.7,4.1,18.0,-0.8945,-0.447,-1.0,-0.0,0.1264,13.0,LOW
2016-09-04,Bombay / Juhu,9,Monsoon,28.4,23.9,31.2,7.3,14.1,1009.8,3.45,4,11.0,19.1167,72.8333,1.0,27.2,72.6,22.1,-21.1,-0.9021,-0.4315,-1.0,-0.0,0.2497,0.0,LOW
2016-09-05,Bombay / Juhu,9,Monsoon,28.4,25.2,31.2,6.0,14.4,1010.6,2.65,4,11.0,19.1167,72.8333,0.0,23.1,31.7,1.0,-1.0,-0.9094,-0.4159,-1.0,-0.0,0.1453,0.0,SAFE
2016-09-06,Bombay / Juhu,9,Monsoon,28.4,25.2,31.2,6.0,12.3,1010.6,2.65,4,11.0,19.1167,72.8333,0.0,1.0,29.7,0.0,0.0,-0.9164,-0.4002,-1.0,-0.0,0.0,0.0,SAFE
2016-09-07,Bombay / Juhu,9,Monsoon,27.6,25.4,30.6,5.2,13.4,1009.6,3.65,4,11.0,19.1167,72.8333,0.3,0.3,28.0,0.0,0.3,-0.9232,-0.3844,-1.0,-0.0,0.0,0.0,SAFE
2016-09-08,Bombay / Juhu,9,Monsoon,27.9,24.0,31.4,7.4,10.2,1007.1,6.15,4,11.0,19.1167,72.8333,5.1,5.4,32.6,0.3,4.8,-0.9296,-0.3685,-1.0,-0.0,0.0946,0.0,SAFE
2016-09-09,Bombay / Juhu,9,Monsoon,27.2,24.0,31.8,7.8,10.7,1010.8,2.45,4,11.0,19.1167,72.8333,0.0,5.4,28.5,5.1,-5.1,-0.9358,-0.3524,-1.0,-0.0,0.0336,0.0,SAFE
